id,n_items,total_weight,opt_bins,waste_abs,waste_pct,n_items_is_prime,total_weight_is_prime,total_weight_is_pow2,prime_elem_count,pow2_elem_count
4245,17,632,7,68,9.714285714285714,1,0,0,9,1
4246,11,294,3,6,2.0,1,0,0,2,1
4247,14,630,7,70,10.0,0,0,0,5,1
4248,11,354,4,46,11.5,1,0,0,1,2
4249,12,417,5,83,16.6,0,0,0,4,3
4250,14,438,5,62,12.4,0,0,0,0,0
4251,16,467,5,33,6.6000000000000005,0,1,0,2,2
4252,13,497,6,103,17.166666666666668,1,0,0,2,2
4253,10,426,5,74,14.799999999999999,0,0,0,3,1
4254,19,634,7,66,9.428571428571429,1,0,0,5,1
4255,18,691,7,9,1.2857142857142856,0,1,0,5,0
4256,14,601,7,99,14.142857142857142,0,1,0,4,1
4257,13,489,5,11,2.1999999999999997,1,0,0,5,0
4258,12,465,5,35,7.000000000000001,0,0,0,5,1
4259,11,483,6,117,19.5,1,0,0,2,0
4260,16,576,6,24,4.0,0,0,0,0,2
4261,15,651,9,249,27.666666666666668,0,0,0,4,1
4262,18,699,8,101,12.625,0,0,0,5,3
4263,11,417,5,83,16.6,1,0,0,4,2
4264,13,417,5,83,16.6,1,0,0,3,1
4265,10,372,4,28,7.000000000000001,0,0,0,2,0
4266,13,632,8,168,21.0,1,0,0,3,1
4267,17,668,7,32,4.571428571428571,1,0,0,5,1
4268,12,465,5,35,7.000000000000001,0,0,0,5,0
4269,19,703,8,97,12.125,1,0,0,3,2
4270,14,388,4,12,3.0,0,0,0,5,0
4271,19,759,9,141,15.666666666666668,1,0,0,3,0
4272,10,363,4,37,9.25,0,0,0,4,1
4273,11,553,7,147,21.0,1,0,0,1,1
4274,12,512,6,88,14.666666666666666,0,0,1,2,0
4275,13,557,6,43,7.166666666666667,1,1,0,7,0
4276,15,562,6,38,6.333333333333334,0,0,0,5,1
4277,15,587,6,13,2.166666666666667,0,1,0,5,0
4278,10,500,7,200,28.57142857142857,0,0,0,4,0
4279,14,618,7,82,11.714285714285715,0,0,0,3,2
4280,10,363,4,37,9.25,0,0,0,2,0
4281,12,511,6,89,14.833333333333334,0,0,0,3,0
4282,15,611,7,89,12.714285714285714,0,0,0,4,1
4283,15,645,7,55,7.857142857142857,0,0,0,3,1
4284,18,684,7,16,2.2857142857142856,0,0,0,6,3
4285,14,567,6,33,5.5,0,0,0,4,1
4286,10,442,5,58,11.600000000000001,0,0,0,4,1
4287,17,676,7,24,3.428571428571429,1,0,0,3,1
4288,16,645,7,55,7.857142857142857,0,0,0,5,0
4289,17,712,8,88,11.0,1,0,0,2,0
4290,18,724,8,76,9.5,0,0,0,4,0
4291,14,535,6,65,10.833333333333334,0,0,0,3,0
4292,17,735,8,65,8.125,1,0,0,5,3
4293,18,712,8,88,11.0,0,0,0,3,1
4294,12,439,5,61,12.2,0,1,0,2,1
4295,16,738,8,62,7.75,0,0,0,5,1
4296,13,467,5,33,6.6000000000000005,1,1,0,8,0
4297,14,617,7,83,11.857142857142858,0,1,0,3,1
4298,12,424,5,76,15.2,0,0,0,1,2
4299,13,524,6,76,12.666666666666668,1,0,0,3,0
4300,13,463,5,37,7.3999999999999995,1,1,0,3,2
4301,18,748,8,52,6.5,0,0,0,5,3
4302,14,499,6,101,16.833333333333332,0,1,0,6,0
4303,11,512,6,88,14.666666666666666,1,0,1,1,0
4304,19,615,7,85,12.142857142857142,1,0,0,4,2
4305,10,470,6,130,21.666666666666668,0,0,0,2,1
4306,12,372,4,28,7.000000000000001,0,0,0,2,0
4307,16,529,6,71,11.833333333333334,0,0,0,3,1
4308,17,717,8,83,10.375,1,0,0,5,1
4309,12,467,5,33,6.6000000000000005,0,1,0,3,0
4310,10,318,4,82,20.5,0,0,0,5,0
4311,19,780,8,20,2.5,1,0,0,2,1
4312,11,291,3,9,3.0,1,0,0,1,0
4313,17,730,8,70,8.75,1,0,0,6,0
4314,15,617,7,83,11.857142857142858,0,1,0,4,0
4315,18,676,7,24,3.428571428571429,0,0,0,6,1
4316,15,494,5,6,1.2,0,0,0,5,1
4317,17,674,7,26,3.7142857142857144,1,0,0,4,1
4318,16,666,7,34,4.857142857142857,0,0,0,2,0
4319,16,483,5,17,3.4000000000000004,0,0,0,7,2
4320,11,444,5,56,11.200000000000001,1,0,0,3,0
4321,16,716,8,84,10.5,0,0,0,5,1
4322,18,743,9,157,17.444444444444446,0,1,0,5,1
4323,12,425,5,75,15.0,0,0,0,1,1
4324,15,592,7,108,15.428571428571427,0,0,0,2,1
4325,14,566,7,134,19.142857142857142,0,0,0,7,0
4326,16,592,6,8,1.3333333333333335,0,0,0,5,1
4327,19,776,8,24,3.0,1,0,0,6,0
4328,13,527,6,73,12.166666666666668,1,0,0,6,0
4329,16,563,6,37,6.166666666666667,0,1,0,4,1
4330,14,538,6,62,10.333333333333334,0,0,0,2,1
4331,11,386,4,14,3.5000000000000004,1,0,0,1,1
4332,10,334,4,66,16.5,0,0,0,2,0
4333,16,715,8,85,10.625,0,0,0,2,4
4334,10,373,4,27,6.75,0,1,0,3,0
4335,10,419,5,81,16.2,0,1,0,1,0
4336,16,687,7,13,1.8571428571428572,0,0,0,2,0
4337,10,359,4,41,10.25,0,1,0,3,0
4338,15,508,6,92,15.333333333333332,0,0,0,5,1
4339,13,530,6,70,11.666666666666666,1,0,0,1,1
4340,11,518,6,82,13.666666666666666,1,0,0,2,1
4341,18,761,8,39,4.875,0,1,0,5,0
4342,12,437,5,63,12.6,0,0,0,1,1
4343,19,708,8,92,11.5,1,0,0,4,1
4344,17,642,7,58,8.285714285714285,1,0,0,4,1
4345,17,731,8,69,8.625,1,0,0,3,1
4346,19,770,8,30,3.75,1,0,0,7,2
4347,19,761,8,39,4.875,1,1,0,4,0
4348,16,740,8,60,7.5,0,0,0,8,0
4349,18,864,10,136,13.600000000000001,0,0,0,6,0
4350,17,605,7,95,13.571428571428571,1,0,0,5,2
4351,17,640,7,60,8.571428571428571,1,0,0,8,1
4352,15,546,6,54,9.0,0,0,0,2,1
4353,10,385,4,15,3.75,0,0,0,4,2
4354,18,681,7,19,2.7142857142857144,0,0,0,7,0
4355,19,756,8,44,5.5,1,0,0,3,1
4356,18,847,10,153,15.299999999999999,0,0,0,5,0
4357,16,791,9,109,12.11111111111111,0,0,0,1,0
4358,15,724,8,76,9.5,0,0,0,4,2
4359,19,920,11,180,16.363636363636363,1,0,0,3,1
4360,12,431,5,69,13.8,0,1,0,3,2
4361,15,616,7,84,12.0,0,0,0,2,0
4362,19,756,8,44,5.5,1,0,0,5,0
4363,10,411,5,89,17.8,0,0,0,2,0
4364,10,344,4,56,14.000000000000002,0,0,0,0,0
4365,17,605,7,95,13.571428571428571,1,0,0,5,3
4366,19,715,8,85,10.625,1,0,0,1,2
4367,19,719,8,81,10.125,1,1,0,5,0
4368,14,486,5,14,2.8000000000000003,0,0,0,6,0
4369,10,530,8,270,33.75,0,0,0,3,1
4370,14,460,5,40,8.0,0,0,0,4,2
4371,15,643,7,57,8.142857142857144,0,1,0,4,0
4372,10,471,5,29,5.800000000000001,0,0,0,2,0
4373,19,700,8,100,12.5,1,0,0,3,0
4374,14,585,7,115,16.428571428571427,0,0,0,4,1
4375,14,594,7,106,15.142857142857144,0,0,0,3,1
4376,17,738,8,62,7.75,1,0,0,3,1
4377,18,659,7,41,5.857142857142858,0,1,0,4,0
4378,13,470,5,30,6.0,1,0,0,4,1
4379,13,524,6,76,12.666666666666668,1,0,0,4,1
4380,13,481,5,19,3.8,1,0,0,4,1
4381,17,721,8,79,9.875,1,0,0,7,1
4382,14,460,5,40,8.0,0,0,0,6,0
4383,11,430,5,70,14.000000000000002,1,0,0,1,2
4384,10,401,5,99,19.8,0,1,0,3,1
4385,10,434,5,66,13.200000000000001,0,0,0,2,0
4386,13,655,8,145,18.125,1,0,0,2,0
4387,10,262,3,38,12.666666666666668,0,0,0,5,0
4388,10,329,4,71,17.75,0,0,0,5,0
4389,11,506,6,94,15.666666666666668,1,0,0,1,0
4390,17,600,7,100,14.285714285714285,1,0,0,5,2
4391,16,759,10,241,24.099999999999998,0,0,0,3,0
4392,14,635,7,65,9.285714285714286,0,0,0,3,1
4393,16,626,7,74,10.571428571428571,0,0,0,6,1
4394,17,685,7,15,2.142857142857143,1,0,0,6,0
4395,18,730,8,70,8.75,0,0,0,3,0
4396,18,753,8,47,5.875,0,0,0,4,0
4397,14,644,7,56,8.0,0,0,0,1,1
4398,19,808,9,92,10.222222222222223,1,0,0,8,2
4399,10,398,5,102,20.4,0,0,0,1,0
4400,10,321,4,79,19.75,0,0,0,3,0
4401,18,722,8,78,9.75,0,0,0,9,1
4402,18,526,6,74,12.333333333333334,0,0,0,4,1
4403,19,1039,16,561,35.0625,1,1,0,4,0
4404,11,446,5,54,10.8,1,0,0,2,0
4405,19,721,8,79,9.875,1,0,0,3,1
4406,10,421,5,79,15.8,0,1,0,5,0
4407,12,497,6,103,17.166666666666668,0,0,0,0,0
4408,19,722,8,78,9.75,1,0,0,1,6
4409,11,518,6,82,13.666666666666666,1,0,0,5,1
4410,13,501,6,99,16.5,1,0,0,4,1
4411,18,660,7,40,5.714285714285714,0,0,0,6,0
4412,16,576,6,24,4.0,0,0,0,7,0
4413,17,618,7,82,11.714285714285715,1,0,0,5,1
4414,19,889,10,111,11.1,1,0,0,3,1
4415,16,652,7,48,6.857142857142858,0,0,0,6,0
4416,11,438,5,62,12.4,1,0,0,2,0
4417,16,688,8,112,14.000000000000002,0,0,0,2,1
4418,18,695,8,105,13.125,0,0,0,2,2
4419,17,616,7,84,12.0,1,0,0,4,3
4420,16,643,7,57,8.142857142857144,0,1,0,6,0
4421,18,816,9,84,9.333333333333334,0,0,0,2,2
4422,18,770,8,30,3.75,0,0,0,5,4
4423,19,757,8,43,5.375,1,1,0,2,4
4424,19,732,8,68,8.5,1,0,0,6,0
4425,16,570,6,30,5.0,0,0,0,6,1
4426,11,349,4,51,12.75,1,1,0,1,0
4427,16,618,7,82,11.714285714285715,0,0,0,4,0
4428,15,648,7,52,7.428571428571429,0,0,0,4,0
4429,15,588,6,12,2.0,0,0,0,3,0
4430,18,777,8,23,2.875,0,0,0,7,2
4431,17,855,11,245,22.272727272727273,1,0,0,6,1
4432,17,749,8,51,6.375,1,0,0,3,2
4433,13,630,8,170,21.25,1,0,0,3,0
4434,16,676,7,24,3.428571428571429,0,0,0,3,1
4435,16,653,7,47,6.714285714285714,0,1,0,8,0
4436,17,577,6,23,3.833333333333333,1,1,0,5,0
4437,14,619,7,81,11.571428571428571,0,1,0,1,1
4438,13,413,5,87,17.4,1,0,0,2,0
4439,18,863,11,237,21.545454545454547,0,1,0,3,0
4440,10,344,4,56,14.000000000000002,0,0,0,2,0
4441,18,700,8,100,12.5,0,0,0,4,0
4442,17,712,8,88,11.0,1,0,0,4,0
4443,10,469,6,131,21.833333333333332,0,0,0,2,1
4444,15,676,8,124,15.5,0,0,0,2,1
4445,15,538,6,62,10.333333333333334,0,0,0,4,0
4446,19,536,6,64,10.666666666666668,1,0,0,4,0
4447,16,738,10,262,26.200000000000003,0,0,0,6,2
4448,10,355,4,45,11.25,0,0,0,3,0
4449,13,562,6,38,6.333333333333334,1,0,0,4,1
4450,12,388,4,12,3.0,0,0,0,0,2
4451,16,588,6,12,2.0,0,0,0,5,0
4452,13,419,5,81,16.2,1,1,0,6,0
4453,16,657,7,43,6.142857142857143,0,0,0,4,1
4454,13,458,5,42,8.4,1,0,0,3,1
4455,11,521,6,79,13.166666666666666,1,1,0,2,1
4456,10,354,4,46,11.5,0,0,0,6,1
4457,14,504,6,96,16.0,0,0,0,2,0
4458,18,724,8,76,9.5,0,0,0,1,0
4459,10,378,4,22,5.5,0,0,0,5,1
4460,10,358,4,42,10.5,0,0,0,2,1
4461,16,616,7,84,12.0,0,0,0,6,2
4462,17,747,8,53,6.625,1,0,0,4,0
4463,16,514,6,86,14.333333333333334,0,0,0,3,1
4464,11,504,6,96,16.0,1,0,0,2,0
4465,18,809,9,91,10.11111111111111,0,1,0,6,0
4466,11,462,5,38,7.6,1,0,0,2,0
4467,15,587,6,13,2.166666666666667,0,1,0,4,1
4468,14,560,6,40,6.666666666666667,0,0,0,3,1
4469,17,691,8,109,13.625000000000002,1,1,0,7,1
4470,14,602,8,198,24.75,0,0,0,4,1
4471,16,761,9,139,15.444444444444445,0,1,0,5,0
4472,13,521,6,79,13.166666666666666,1,1,0,2,0
4473,17,693,8,107,13.375,1,0,0,5,0
4474,15,509,6,91,15.166666666666668,0,1,0,4,2
4475,18,675,7,25,3.571428571428571,0,0,0,3,0
4476,13,481,5,19,3.8,1,0,0,1,1
4477,15,543,6,57,9.5,0,0,0,6,0
4478,10,373,4,27,6.75,0,1,0,0,2
4479,10,479,5,21,4.2,0,1,0,3,0
4480,13,566,6,34,5.666666666666666,1,0,0,2,1
4481,13,579,7,121,17.285714285714285,1,0,0,5,0
4482,18,858,10,142,14.2,0,0,0,7,0
4483,18,744,8,56,7.000000000000001,0,0,0,4,0
4484,13,514,6,86,14.333333333333334,1,0,0,3,1
4485,15,520,6,80,13.333333333333334,0,0,0,6,1
4486,14,546,6,54,9.0,0,0,0,5,0
4487,10,377,4,23,5.75,0,0,0,1,1
4488,12,447,5,53,10.6,0,0,0,5,0
4489,11,373,4,27,6.75,1,1,0,2,0
4490,14,481,6,119,19.833333333333332,0,0,0,3,0
4491,10,342,4,58,14.499999999999998,0,0,0,5,0
4492,12,491,6,109,18.166666666666668,0,1,0,2,0
4493,15,603,7,97,13.857142857142858,0,0,0,4,0
4494,11,414,5,86,17.2,1,0,0,2,2
4495,12,399,5,101,20.200000000000003,0,0,0,3,0
4496,11,369,4,31,7.75,1,0,0,2,1
4497,12,502,6,98,16.333333333333332,0,0,0,4,0
4498,12,433,5,67,13.4,0,1,0,4,2
4499,13,464,5,36,7.199999999999999,1,0,0,1,0
4500,10,413,5,87,17.4,0,0,0,5,1
4501,13,546,6,54,9.0,1,0,0,3,2
4502,15,516,6,84,14.000000000000002,0,0,0,4,2
4503,13,428,5,72,14.399999999999999,1,0,0,5,0
4504,12,358,4,42,10.5,0,0,0,2,0
4505,18,732,8,68,8.5,0,0,0,3,1
4506,18,607,7,93,13.285714285714286,0,1,0,6,4
4507,16,571,6,29,4.833333333333333,0,1,0,7,0
4508,13,640,8,160,20.0,1,0,0,3,2
4509,10,413,5,87,17.4,0,0,0,4,0
4510,11,476,5,24,4.8,1,0,0,1,2
4511,17,663,7,37,5.285714285714286,1,0,0,3,0
4512,12,359,4,41,10.25,0,1,0,3,0
4513,13,490,6,110,18.333333333333332,1,0,0,4,0
4514,10,452,5,48,9.6,0,0,0,4,0
4515,14,591,7,109,15.571428571428573,0,0,0,3,1
4516,16,567,6,33,5.5,0,0,0,6,3
4517,12,400,5,100,20.0,0,0,0,5,1
4518,14,612,7,88,12.571428571428573,0,0,0,2,2
4519,12,443,5,57,11.4,0,1,0,4,0
4520,14,631,7,69,9.857142857142858,0,1,0,2,1
4521,15,624,7,76,10.857142857142858,0,0,0,7,2
4522,13,444,5,56,11.200000000000001,1,0,0,4,1
4523,19,820,9,80,8.88888888888889,1,0,0,7,0
4524,16,622,7,78,11.142857142857142,0,0,0,4,1
4525,17,625,7,75,10.714285714285714,1,0,0,4,0
4526,13,450,5,50,10.0,1,0,0,4,0
4527,14,593,7,107,15.285714285714286,0,1,0,3,0
4528,11,340,4,60,15.0,1,0,0,3,2
4529,19,836,9,64,7.111111111111111,1,0,0,0,1
4530,14,471,5,29,5.800000000000001,0,0,0,2,0
4531,12,507,6,93,15.5,0,0,0,5,0
4532,15,628,7,72,10.285714285714285,0,0,0,1,1
4533,19,711,8,89,11.125,1,0,0,6,1
4534,10,285,3,15,5.0,0,0,0,2,0
4535,11,456,5,44,8.799999999999999,1,0,0,4,1
4536,10,409,5,91,18.2,0,1,0,3,0
4537,19,728,8,72,9.0,1,0,0,6,0
4538,18,735,8,65,8.125,0,0,0,7,1
4539,14,482,5,18,3.5999999999999996,0,0,0,6,0
4540,18,680,7,20,2.857142857142857,0,0,0,3,3
4541,13,460,5,40,8.0,1,0,0,2,0
4542,12,474,5,26,5.2,0,0,0,3,1
4543,10,430,5,70,14.000000000000002,0,0,0,2,1
4544,14,626,7,74,10.571428571428571,0,0,0,0,0
4545,19,711,8,89,11.125,1,0,0,4,1
4546,16,675,7,25,3.571428571428571,0,0,0,5,1
4547,12,436,5,64,12.8,0,0,0,4,1
4548,18,680,7,20,2.857142857142857,0,0,0,3,0
4549,13,548,7,152,21.714285714285715,1,0,0,4,1
4550,11,436,5,64,12.8,1,0,0,1,1
4551,16,718,8,82,10.25,0,0,0,2,1
4552,13,559,6,41,6.833333333333333,1,0,0,2,1
4553,18,580,6,20,3.3333333333333335,0,0,0,3,2
4554,13,388,4,12,3.0,1,0,0,6,0
4555,15,514,6,86,14.333333333333334,0,0,0,3,1
4556,15,614,7,86,12.285714285714286,0,0,0,2,0
4557,17,670,7,30,4.285714285714286,1,0,0,2,1
4558,13,537,6,63,10.5,1,0,0,1,0
4559,16,641,7,59,8.428571428571429,0,1,0,2,1
4560,12,400,4,0,0.0,0,0,0,4,0
4561,19,757,8,43,5.375,1,1,0,4,0
4562,12,506,6,94,15.666666666666668,0,0,0,1,0
4563,12,478,5,22,4.3999999999999995,0,0,0,4,0
4564,18,768,8,32,4.0,0,0,0,3,0
4565,14,454,5,46,9.2,0,0,0,3,0
4566,10,393,4,7,1.7500000000000002,0,0,0,2,0
4567,10,376,4,24,6.0,0,0,0,2,0
4568,16,576,6,24,4.0,0,0,0,6,1
4569,16,721,8,79,9.875,0,0,0,4,0
4570,14,612,7,88,12.571428571428573,0,0,0,2,1
4571,16,613,7,87,12.428571428571429,0,1,0,7,0
4572,15,677,7,23,3.2857142857142856,0,1,0,3,2
4573,15,668,8,132,16.5,0,0,0,3,1
4574,11,550,6,50,8.333333333333332,1,0,0,3,2
4575,14,562,6,38,6.333333333333334,0,0,0,2,1
4576,14,576,6,24,4.0,0,0,0,4,0
4577,15,615,7,85,12.142857142857142,0,0,0,4,0
4578,19,856,9,44,4.888888888888889,1,0,0,5,0
4579,11,444,6,156,26.0,1,0,0,1,0
4580,19,792,9,108,12.0,1,0,0,6,0
4581,16,544,6,56,9.333333333333334,0,0,0,5,0
4582,14,682,8,118,14.75,0,0,0,4,0
4583,14,551,6,49,8.166666666666666,0,0,0,2,2
4584,14,532,6,68,11.333333333333332,0,0,0,1,1
4585,11,458,5,42,8.4,1,0,0,3,0
4586,12,461,5,39,7.8,0,1,0,6,0
4587,17,681,8,119,14.875,1,0,0,1,3
4588,15,595,6,5,0.8333333333333334,0,0,0,4,0
4589,19,852,9,48,5.333333333333334,1,0,0,5,2
4590,11,439,5,61,12.2,1,1,0,5,1
4591,12,468,5,32,6.4,0,0,0,1,0
4592,10,411,5,89,17.8,0,0,0,2,0
4593,13,570,6,30,5.0,1,0,0,2,0
4594,17,655,7,45,6.428571428571428,1,0,0,6,0
4595,10,375,4,25,6.25,0,0,0,1,0
4596,10,366,4,34,8.5,0,0,0,3,0
4597,13,475,5,25,5.0,1,0,0,5,0
4598,15,676,7,24,3.428571428571429,0,0,0,2,1
4599,12,496,6,104,17.333333333333336,0,0,0,0,0
4600,17,795,10,205,20.5,1,0,0,5,3
4601,18,663,7,37,5.285714285714286,0,0,0,4,0
4602,16,600,7,100,14.285714285714285,0,0,0,4,1
4603,11,456,5,44,8.799999999999999,1,0,0,1,1
4604,10,412,5,88,17.599999999999998,0,0,0,2,1
4605,12,423,5,77,15.4,0,0,0,4,1
4606,13,605,7,95,13.571428571428571,1,0,0,2,0
4607,16,573,6,27,4.5,0,0,0,7,0
4608,18,756,8,44,5.5,0,0,0,3,1
4609,11,434,5,66,13.200000000000001,1,0,0,1,0
4610,14,491,6,109,18.166666666666668,0,1,0,2,0
4611,15,522,6,78,13.0,0,0,0,0,1
4612,10,387,4,13,3.25,0,0,0,2,0
4613,13,505,6,95,15.833333333333332,1,0,0,3,1
4614,15,621,7,79,11.285714285714285,0,0,0,3,1
4615,19,721,8,79,9.875,1,0,0,7,1
4616,18,648,7,52,7.428571428571429,0,0,0,3,0
4617,15,560,6,40,6.666666666666667,0,0,0,5,1
4618,13,501,6,99,16.5,1,0,0,3,1
4619,17,734,9,166,18.444444444444443,1,0,0,4,2
4620,12,469,5,31,6.2,0,0,0,7,0
4621,16,628,7,72,10.285714285714285,0,0,0,6,3
4622,12,533,6,67,11.166666666666666,0,0,0,2,0
4623,17,669,7,31,4.428571428571428,1,0,0,4,3
4624,18,735,8,65,8.125,0,0,0,5,1
4625,10,391,4,9,2.25,0,0,0,2,0
4626,16,682,7,18,2.571428571428571,0,0,0,2,0
4627,11,408,5,92,18.4,1,0,0,0,1
4628,16,666,7,34,4.857142857142857,0,0,0,5,3
4629,19,728,8,72,9.0,1,0,0,3,0
4630,12,457,5,43,8.6,0,1,0,4,1
4631,17,794,10,206,20.599999999999998,1,0,0,2,0
4632,12,385,4,15,3.75,0,0,0,3,0
4633,13,591,7,109,15.571428571428573,1,0,0,4,0
4634,11,402,5,98,19.6,1,0,0,6,0
4635,12,455,5,45,9.0,0,0,0,1,2
4636,14,638,7,62,8.857142857142856,0,0,0,3,0
4637,11,408,5,92,18.4,1,0,0,4,0
4638,18,598,6,2,0.33333333333333337,0,0,0,5,2
4639,19,829,9,71,7.888888888888888,1,1,0,5,0
4640,12,374,4,26,6.5,0,0,0,4,0
4641,12,492,5,8,1.6,0,0,0,6,0
4642,17,800,9,100,11.11111111111111,1,0,0,4,1
4643,19,649,7,51,7.285714285714286,1,0,0,6,0
4644,16,609,7,91,13.0,0,0,0,3,0
4645,19,729,8,71,8.875,1,0,0,6,2
4646,14,528,6,72,12.0,0,0,0,5,0
4647,13,527,6,73,12.166666666666668,1,0,0,4,0
4648,12,481,5,19,3.8,0,0,0,1,1
4649,17,598,7,102,14.571428571428571,1,0,0,4,4
4650,13,528,6,72,12.0,1,0,0,3,1
4651,10,314,4,86,21.5,0,0,0,2,0
4652,16,599,7,101,14.428571428571429,0,1,0,5,0
4653,12,465,5,35,7.000000000000001,0,0,0,4,0
4654,14,509,6,91,15.166666666666668,0,1,0,1,0
4655,15,672,7,28,4.0,0,0,0,4,2
4656,18,650,7,50,7.142857142857142,0,0,0,7,1
4657,10,377,4,23,5.75,0,0,0,3,0
4658,15,584,7,116,16.57142857142857,0,0,0,2,0
4659,18,664,7,36,5.142857142857142,0,0,0,1,0
4660,12,490,5,10,2.0,0,0,0,4,0
4661,12,443,5,57,11.4,0,1,0,2,0
4662,14,558,6,42,7.000000000000001,0,0,0,5,0
4663,16,688,8,112,14.000000000000002,0,0,0,3,0
4664,12,462,5,38,7.6,0,0,0,3,1
4665,15,592,6,8,1.3333333333333335,0,0,0,4,0
4666,12,510,6,90,15.0,0,0,0,3,0
4667,17,758,8,42,5.25,1,0,0,6,1
4668,19,726,8,74,9.25,1,0,0,8,2
4669,16,670,7,30,4.285714285714286,0,0,0,5,2
4670,14,530,6,70,11.666666666666666,0,0,0,5,2
4671,18,715,8,85,10.625,0,0,0,4,0
4672,17,780,9,120,13.333333333333334,1,0,0,5,0
4673,18,800,9,100,11.11111111111111,0,0,0,4,1
4674,15,666,8,134,16.75,0,0,0,7,1
4675,11,391,4,9,2.25,1,0,0,0,0
4676,16,644,7,56,8.0,0,0,0,5,1
4677,11,403,5,97,19.400000000000002,1,0,0,4,0
4678,18,754,8,46,5.75,0,0,0,5,1
4679,16,644,7,56,8.0,0,0,0,4,0
4680,19,901,10,99,9.9,1,0,0,7,1
4681,14,591,7,109,15.571428571428573,0,0,0,4,0
4682,18,782,8,18,2.25,0,0,0,2,2
4683,15,508,6,92,15.333333333333332,0,0,0,3,0
4684,14,528,6,72,12.0,0,0,0,4,0
4685,18,817,10,183,18.3,0,0,0,3,2
4686,15,622,8,178,22.25,0,0,0,5,0
4687,17,814,9,86,9.555555555555555,1,0,0,4,1
4688,12,477,5,23,4.6,0,0,0,3,0
4689,19,771,8,29,3.6249999999999996,1,0,0,4,0
4690,17,655,7,45,6.428571428571428,1,0,0,5,0
4691,15,706,9,194,21.555555555555557,0,0,0,5,1
4692,17,674,7,26,3.7142857142857144,1,0,0,2,1
4693,16,676,7,24,3.428571428571429,0,0,0,5,0
4694,13,485,6,115,19.166666666666668,1,0,0,6,0
4695,12,446,5,54,10.8,0,0,0,2,1
4696,19,875,10,125,12.5,1,0,0,3,3
4697,16,533,6,67,11.166666666666666,0,0,0,6,2
4698,19,653,7,47,6.714285714285714,1,1,0,6,0
4699,10,373,4,27,6.75,0,1,0,2,0
4700,17,656,7,44,6.2857142857142865,1,0,0,3,1
4701,19,650,7,50,7.142857142857142,1,0,0,5,1
4702,14,524,6,76,12.666666666666668,0,0,0,4,1
4703,15,648,8,152,19.0,0,0,0,2,0
4704,16,618,7,82,11.714285714285715,0,0,0,4,0
4705,10,368,4,32,8.0,0,0,0,3,1
4706,14,575,7,125,17.857142857142858,0,0,0,2,2
4707,12,563,7,137,19.57142857142857,0,1,0,4,0
4708,13,389,4,11,2.75,1,1,0,4,0
4709,12,409,5,91,18.2,0,1,0,5,0
4710,18,862,10,138,13.8,0,0,0,3,2
4711,14,609,7,91,13.0,0,0,0,1,0
4712,19,857,10,143,14.299999999999999,1,1,0,4,3
4713,17,677,7,23,3.2857142857142856,1,1,0,8,2
4714,16,588,6,12,2.0,0,0,0,2,3
4715,15,524,6,76,12.666666666666668,0,0,0,5,1
4716,13,593,7,107,15.285714285714286,1,1,0,2,3
4717,15,655,7,45,6.428571428571428,0,0,0,5,2
4718,17,663,7,37,5.285714285714286,1,0,0,4,0
4719,18,758,8,42,5.25,0,0,0,2,0
4720,18,748,8,52,6.5,0,0,0,3,0
4721,13,556,7,144,20.57142857142857,1,0,0,0,1
4722,10,448,5,52,10.4,0,0,0,1,1
4723,19,932,12,268,22.333333333333332,1,0,0,7,0
4724,18,692,8,108,13.5,0,0,0,1,3
4725,18,779,8,21,2.625,0,0,0,6,0
4726,19,740,8,60,7.5,1,0,0,3,0
4727,16,647,7,53,7.571428571428572,0,1,0,3,0
4728,19,766,8,34,4.25,1,0,0,5,2
4729,17,574,6,26,4.333333333333334,1,0,0,5,1
4730,10,383,4,17,4.25,0,1,0,2,1
4731,13,558,6,42,7.000000000000001,1,0,0,3,0
4732,10,444,6,156,26.0,0,0,0,4,0
4733,14,640,8,160,20.0,0,0,0,2,1
4734,15,660,7,40,5.714285714285714,0,0,0,3,2
4735,14,686,9,214,23.77777777777778,0,0,0,5,0
4736,13,602,7,98,14.000000000000002,1,0,0,2,1
4737,19,746,8,54,6.75,1,0,0,4,0
4738,10,430,6,170,28.333333333333332,0,0,0,4,0
4739,13,565,6,35,5.833333333333333,1,0,0,4,1
4740,12,489,5,11,2.1999999999999997,0,0,0,0,2
4741,13,466,5,34,6.800000000000001,1,0,0,3,0
4742,12,428,5,72,14.399999999999999,0,0,0,2,0
4743,14,595,7,105,15.0,0,0,0,3,1
4744,15,597,7,103,14.714285714285714,0,0,0,3,1
4745,18,708,8,92,11.5,0,0,0,6,2
4746,10,424,5,76,15.2,0,0,0,3,0
4747,10,384,4,16,4.0,0,0,0,5,0
4748,13,624,7,76,10.857142857142858,1,0,0,4,0
4749,13,554,7,146,20.857142857142858,1,0,0,6,0
4750,19,753,8,47,5.875,1,0,0,4,1
4751,14,612,8,188,23.5,0,0,0,2,2
4752,19,653,7,47,6.714285714285714,1,1,0,8,0
4753,17,576,6,24,4.0,1,0,0,3,1
4754,13,542,6,58,9.666666666666666,1,0,0,2,1
4755,15,628,7,72,10.285714285714285,0,0,0,4,1
4756,17,682,7,18,2.571428571428571,1,0,0,3,1
4757,19,720,8,80,10.0,1,0,0,6,1
